Item,Date,DateTime,Timestamp,Reference_Price,Best_Ask_Price,Best_Bid_Price,Spread
100K_FLOKIIRT,2024-12-24,2024-12-24 17:08:23.831000+03:30,1735047503831,14160008.0,14376500.0,13870372.0,506128.0
100K_FLOKIUSDT,2024-12-24,2024-12-24 17:08:23.202000+03:30,1735047503202,17.8899,18.8,17.01,1.7899999999999991
1B_BABYDOGEIRT,2024-12-24,2024-12-24 17:08:23.847000+03:30,1735047503847,2910000.0,2963210.0,2860000.0,103210.0
1B_BABYDOGEUSDT,2024-12-24,2024-12-24 17:08:23.216000+03:30,1735047503216,3.678,3.849,3.521,0.3280000000000003
1INCHIRT,2024-12-24,2024-12-24 17:08:23.817000+03:30,1735047503817,322550.0,369000.0,294950.0,74050.0
1INCHUSDT,2024-12-24,2024-12-24 17:08:23.184000+03:30,1735047503184,0.41,0.4974,0.3145,0.1829
1M_BTTIRT,2024-12-24,2024-12-24 17:08:23.703000+03:30,1735047503703,900020.0,955560.0,860000.0,95560.0
1M_BTTUSDT,2024-12-24,2024-12-24 17:08:23.245000+03:30,1735047503245,1.151,1.415,0.84,0.5750000000000001
1M_NFTIRT,2024-12-24,2024-12-24 17:08:23.860000+03:30,1735047503860,424000.0,468900.0,369290.0,99610.0
1M_NFTUSDT,2024-12-24,2024-12-24 17:08:23.230000+03:30,1735047503230,0.5273,0.63,0.0007,0.6293
1M_PEPEIRT,2024-12-24,2024-12-24 17:08:23.838000+03:30,1735047503838,14701250.0,14900990.0,14450000.0,450990.0
1M_PEPEUSDT,2024-12-24,2024-12-24 17:08:23.225000+03:30,1735047503225,18.7395,19.348,18.0,1.347999999999999
AAVEIRT,2024-12-24,2024-12-24 17:08:23.617000+03:30,1735047503617,298878860.0,300980000.0,291800190.0,9179810.0
AAVEUSDT,2024-12-24,2024-12-24 17:08:23.007000+03:30,1735047503007,378.66,388.38,365.0,23.379999999999995
ADAIRT,2024-12-24,2024-12-24 17:08:23.632000+03:30,1735047503632,727960.0,733130.0,719990.0,13140.0
ADAUSDT,2024-12-24,2024-12-24 17:08:23.021000+03:30,1735047503021,0.9182,0.9399,0.8956,0.044300000000000006
AEVOIRT,2024-12-24,2024-12-24 17:08:23.752000+03:30,1735047503752,309900.0,346010.0,284000.0,62010.0
AEVOUSDT,2024-12-24,2024-12-24 17:08:23.288000+03:30,1735047503288,0.389,0.495,0.305,0.19
AGLDIRT,2024-12-24,2024-12-24 17:08:23.717000+03:30,1735047503717,1320190.0,1365000.0,1282400.0,82600.0
AGLDUSDT,2024-12-24,2024-12-24 17:08:23.264000+03:30,1735047503264,1.6689,1.8576,1.51,0.3475999999999999
ALGOIRT,2024-12-24,2024-12-24 17:08:23.592000+03:30,1735047503592,306510.0,325390.0,287110.0,38280.0
ALGOUSDT,2024-12-24,2024-12-24 17:08:23.019000+03:30,1735047503019,0.3903,0.4219,0.3468,0.0751
ANKRIRT,2024-12-24,2024-12-24 17:08:23.841000+03:30,1735047503841,30090.0,35000.0,27000.0,8000.0
ANKRUSDT,2024-12-24,2024-12-24 17:08:23.216000+03:30,1735047503216,0.03799,0.0551,0.00198,0.05312
APEIRT,2024-12-24,2024-12-24 17:08:23.525000+03:30,1735047503525,999950.0,1089000.0,936900.0,152100.0
APEUSDT,2024-12-24,2024-12-24 17:08:23.108000+03:30,1735047503108,1.26,1.53,1.077,0.45300000000000007
API3IRT,2024-12-24,2024-12-24 17:08:23.579000+03:30,1735047503579,1370000.0,1505990.0,1150000.0,355990.0
API3USDT,2024-12-24,2024-12-24 17:08:23.011000+03:30,1735047503011,1.762,2.38,1.33,1.0499999999999998
APTIRT,2024-12-24,2024-12-24 17:08:23.605000+03:30,1735047503605,7630000.0,7729990.0,7335190.0,394800.0
APTUSDT,2024-12-24,2024-12-24 17:08:23.037000+03:30,1735047503037,9.67,10.101,9.1584,0.9426000000000005
ARBIRT,2024-12-24,2024-12-24 17:08:23.801000+03:30,1735047503801,646960.0,667000.0,630010.0,36990.0
ARBUSDT,2024-12-24,2024-12-24 17:08:23.171000+03:30,1735047503171,0.818,0.8521,0.7729,0.07919999999999994
ATOMIRT,2024-12-24,2024-12-24 17:08:23.652000+03:30,1735047503652,5490000.0,5679350.0,5104000.0,575350.0
ATOMUSDT,2024-12-24,2024-12-24 17:08:23.054000+03:30,1735047503054,6.993,7.63,6.22,1.4100000000000001
AVAXIRT,2024-12-24,2024-12-24 17:08:23.572000+03:30,1735047503572,31270120.0,33100000.0,29800000.0,3300000.0
AVAXUSDT,2024-12-24,2024-12-24 17:08:23.136000+03:30,1735047503136,39.799,41.7,36.999,4.7010000000000005
AXSIRT,2024-12-24,2024-12-24 17:08:23.699000+03:30,1735047503699,5399800.0,5662220.0,5093290.0,568930.0
AXSUSDT,2024-12-24,2024-12-24 17:08:23.092000+03:30,1735047503092,6.85,7.61,5.75,1.8600000000000003
BALIRT,2024-12-24,2024-12-24 17:08:23.668000+03:30,1735047503668,2111750.0,2700000.0,1500000.0,1200000.0
BALUSDT,2024-12-24,2024-12-24 17:08:23.095000+03:30,1735047503095,2.689,3.6,2.15,1.4500000000000002
BANANAIRT,2024-12-24,2024-12-24 17:08:23.803000+03:30,1735047503803,33094370.0,37565680.0,29571800.0,7993880.0
BANANAUSDT,2024-12-24,2024-12-24 17:08:23.189000+03:30,1735047503189,40.39,50.5,29.0,21.5
BANDIRT,2024-12-24,2024-12-24 17:08:23.774000+03:30,1735047503774,1211260.0,1420000.0,1000000.0,420000.0
BANDUSDT,2024-12-24,2024-12-24 17:08:23.164000+03:30,1735047503164,1.533,2.2,0.735,1.4650000000000003
BATIRT,2024-12-24,2024-12-24 17:08:23.665000+03:30,1735047503665,231920.0,237840.0,223010.0,14830.0
BATUSDT,2024-12-24,2024-12-24 17:08:23.065000+03:30,1735047503065,0.2949,0.35,0.2068,0.14319999999999997
BCHIRT,2024-12-24,2024-12-24 17:08:23.625000+03:30,1735047503625,369999990.0,399099990.0,340000000.0,59099990.0
BCHUSDT,2024-12-24,2024-12-24 17:08:22.978000+03:30,1735047502978,466.03,484.69,424.0,60.69
BICOIRT,2024-12-24,2024-12-24 17:08:23.738000+03:30,1735047503738,243160.0,270750.0,193410.0,77340.0
BICOUSDT,2024-12-24,2024-12-24 17:08:23.279000+03:30,1735047503279,0.305,0.4249,0.1681,0.25680000000000003
BLURIRT,2024-12-24,2024-12-24 17:08:23.752000+03:30,1735047503752,216010.0,224810.0,202000.0,22810.0
BLURUSDT,2024-12-24,2024-12-24 17:08:23.126000+03:30,1735047503126,0.2737,0.3723,0.195,0.1773
BNBIRT,2024-12-24,2024-12-24 17:08:23.645000+03:30,1735047503645,544450000.0,548000000.0,535000010.0,12999990.0
BNBUSDT,2024-12-24,2024-12-24 17:08:22.995000+03:30,1735047502995,688.0,699.9999,672.8,27.19990000000007
BNXIRT,2024-12-24,2024-12-24 17:08:22.991000+03:30,1735047502991,345120.0,389900.0,308030.0,81870.0
BNXUSDT,2024-12-24,2024-12-24 17:08:23.250000+03:30,1735047503250,0.4314,0.605,0.301,0.304
BTCIRT,2024-12-24,2024-12-24 17:08:23.524000+03:30,1735047503524,74680000000.0,74856250000.0,74290040060.0,566209940.0
BTCUSDT,2024-12-24,2024-12-24 17:08:23.842000+03:30,1735047503842,94530.0,95000.0,93720.0,1280.0
CAKEIRT,2024-12-24,2024-12-24 17:08:23.724000+03:30,1735047503724,2049720.0,2154890.0,1955850.0,199040.0
CAKEUSDT,2024-12-24,2024-12-24 17:08:23.263000+03:30,1735047503263,2.59,2.7512,2.4298,0.3213999999999997
CATIIRT,2024-12-24,2024-12-24 17:08:22.975000+03:30,1735047502975,306910.0,317870.0,285000.0,32870.0
CATIUSDT,2024-12-24,2024-12-24 17:08:23.240000+03:30,1735047503240,0.3918,0.43,0.316,0.11399999999999999
CELRIRT,2024-12-24,2024-12-24 17:08:23.787000+03:30,1735047503787,16490.0,17450.0,15160.0,2290.0
CELRUSDT,2024-12-24,2024-12-24 17:08:23.155000+03:30,1735047503155,0.02077,0.026,0.0172,0.008799999999999999
CHZIRT,2024-12-24,2024-12-24 17:08:23.542000+03:30,1735047503542,73670.0,78000.0,69500.0,8500.0
CHZUSDT,2024-12-24,2024-12-24 17:08:23.123000+03:30,1735047503123,0.0935,0.103,0.083,0.01999999999999999
COMPIRT,2024-12-24,2024-12-24 17:08:23.652000+03:30,1735047503652,68534840.0,81000000.0,58860120.0,22139880.0
COMPUSDT,2024-12-24,2024-12-24 17:08:23.082000+03:30,1735047503082,85.17,114.56,68.8,45.760000000000005
CRVIRT,2024-12-24,2024-12-24 17:08:23.688000+03:30,1735047503688,766000.0,785000.0,750000.0,35000.0
CRVUSDT,2024-12-24,2024-12-24 17:08:23.104000+03:30,1735047503104,0.969,1.003,0.907,0.09599999999999986
CVCIRT,2024-12-24,2024-12-24 17:08:23.629000+03:30,1735047503629,136530.0,141360.0,132450.0,8910.0
CVCUSDT,2024-12-24,2024-12-24 17:08:23.052000+03:30,1735047503052,0.1733,0.1955,0.141,0.05450000000000002
CVXIRT,2024-12-24,2024-12-24 17:08:23.792000+03:30,1735047503792,3790120.0,3825010.0,3702000.0,123010.0
CVXUSDT,2024-12-24,2024-12-24 17:08:23.178000+03:30,1735047503178,4.833,5.3,4.2,1.0999999999999996
DAIIRT,2024-12-24,2024-12-24 17:08:23.570000+03:30,1735047503570,793000.0,798970.0,784390.0,14580.0
DAIUSDT,2024-12-24,2024-12-24 17:08:23.114000+03:30,1735047503114,1.001,1.0611,0.9912,0.06989999999999996
DAOIRT,2024-12-24,2024-12-24 17:08:23.616000+03:30,1735047503616,273100.0,289000.0,261030.0,27970.0
DAOUSDT,2024-12-24,2024-12-24 17:08:23.038000+03:30,1735047503038,0.346,0.44,0.276,0.16399999999999998
DOGEIRT,2024-12-24,2024-12-24 17:08:23.536000+03:30,1735047503536,257871.0,258999.0,255000.0,3999.0
DOGEUSDT,2024-12-24,2024-12-24 17:08:23.085000+03:30,1735047503085,0.3275,0.3310716,0.3160001,0.015071500000000015
DOGSIRT,2024-12-24,2024-12-24 17:08:23.833000+03:30,1735047503833,451.0,475.0,428.0,47.0
DOGSUSDT,2024-12-24,2024-12-24 17:08:23.199000+03:30,1735047503199,0.0005719,0.0005837,0.0005475,3.620000000000001e-05
DOTIRT,2024-12-24,2024-12-24 17:08:23.600000+03:30,1735047503600,5900000.0,5975000.0,5610000.0,365000.0
DOTUSDT,2024-12-24,2024-12-24 17:08:22.988000+03:30,1735047502988,7.413,7.7,7.12,0.5800000000000001
DYDXIRT,2024-12-24,2024-12-24 17:08:23.592000+03:30,1735047503592,1231270.0,1266280.0,1185000.0,81280.0
DYDXUSDT,2024-12-24,2024-12-24 17:08:23.023000+03:30,1735047503023,1.555,1.64,1.462,0.17799999999999994
EDUIRT,2024-12-24,2024-12-24 17:08:23.759000+03:30,1735047503759,438000.0,480000.0,400390.0,79610.0
EDUUSDT,2024-12-24,2024-12-24 17:08:23.285000+03:30,1735047503285,0.5491,0.76,0.35,0.41000000000000003
EGALAIRT,2024-12-24,2024-12-24 17:08:23.611000+03:30,1735047503611,29980.0,31600.0,28310.0,3290.0
EGALAUSDT,2024-12-24,2024-12-24 17:08:23.032000+03:30,1735047503032,0.03818,0.04218,0.03364,0.008539999999999999
EGLDIRT,2024-12-24,2024-12-24 17:08:23.730000+03:30,1735047503730,29137890.0,35647000.0,24517410.0,11129590.0
EGLDUSDT,2024-12-24,2024-12-24 17:08:23.143000+03:30,1735047503143,36.89,48.91,28.0,20.909999999999997
EIGENIRT,2024-12-24,2024-12-24 17:08:23.717000+03:30,1735047503717,3043010.0,3264900.0,2870000.0,394900.0
EIGENUSDT,2024-12-24,2024-12-24 17:08:23.271000+03:30,1735047503271,3.89,4.65,3.398,1.2520000000000002
ENAIRT,2024-12-24,2024-12-24 17:08:23.768000+03:30,1735047503768,847990.0,859190.0,814570.0,44620.0
ENAUSDT,2024-12-24,2024-12-24 17:08:23.158000+03:30,1735047503158,1.079,1.128,1.021,0.10699999999999998
ENJIRT,2024-12-24,2024-12-24 17:08:23.671000+03:30,1735047503671,190500.0,221500.0,164000.0,57500.0
ENJUSDT,2024-12-24,2024-12-24 17:08:23.088000+03:30,1735047503088,0.2388,0.302,0.1922,0.10979999999999998
ENSIRT,2024-12-24,2024-12-24 17:08:23.685000+03:30,1735047503685,29100050.0,30848000.0,26678070.0,4169930.0
ENSUSDT,2024-12-24,2024-12-24 17:08:23.109000+03:30,1735047503109,36.84,38.9,32.02,6.8799999999999955
EOSIRT,2024-12-24,2024-12-24 17:08:23.660000+03:30,1735047503660,677000.0,699860.0,655590.0,44270.0
EOSUSDT,2024-12-24,2024-12-24 17:08:23.009000+03:30,1735047503009,0.8559,0.9216,0.791,0.13059999999999994
ETCIRT,2024-12-24,2024-12-24 17:08:23.693000+03:30,1735047503693,21750020.0,22792000.0,20323780.0,2468220.0
ETCUSDT,2024-12-24,2024-12-24 17:08:23.043000+03:30,1735047503043,27.65,29.2155,24.41,4.8054999999999986
ETHFIIRT,2024-12-24,2024-12-24 17:08:23.850000+03:30,1735047503850,1657700.0,2080000.0,1410130.0,669870.0
ETHFIUSDT,2024-12-24,2024-12-24 17:08:23.235000+03:30,1735047503235,2.07,3.1,1.1,2.0
ETHIRT,2024-12-24,2024-12-24 17:08:23.544000+03:30,1735047503544,2717950000.0,2732000000.0,2693000900.0,38999100.0
ETHUSDT,2024-12-24,2024-12-24 17:08:23.857000+03:30,1735047503857,3439.8,3477.0,3375.0,102.0
FETIRT,2024-12-24,2024-12-24 17:08:23.790000+03:30,1735047503790,1085100.0,1109260.0,1030000.0,79260.0
FETUSDT,2024-12-24,2024-12-24 17:08:23.182000+03:30,1735047503182,1.3844,1.439,1.252,0.18700000000000006
FILIRT,2024-12-24,2024-12-24 17:08:23.576000+03:30,1735047503576,4190020.0,4315000.0,4058000.0,257000.0
FILUSDT,2024-12-24,2024-12-24 17:08:23.009000+03:30,1735047503009,5.32,5.55,5.05,0.5
FLOWIRT,2024-12-24,2024-12-24 17:08:23.527000+03:30,1735047503527,619990.0,691680.0,532590.0,159090.0
FLOWUSDT,2024-12-24,2024-12-24 17:08:23.117000+03:30,1735047503117,0.779,1.03,0.631,0.399
FTMIRT,2024-12-24,2024-12-24 17:08:23.668000+03:30,1735047503668,765270.0,773990.0,761000.0,12990.0
FTMUSDT,2024-12-24,2024-12-24 17:08:23.057000+03:30,1735047503057,0.9658,0.9899,0.9526,0.0373
GIRT,2024-12-24,2024-12-24 17:08:23.847000+03:30,1735047503847,25630.0,27330.0,22910.0,4420.0
GLMIRT,2024-12-24,2024-12-24 17:08:23.562000+03:30,1735047503562,295070.0,330490.0,250000.0,80490.0
GLMUSDT,2024-12-24,2024-12-24 17:08:23.148000+03:30,1735047503148,0.3735,0.49,0.2401,0.24989999999999998
GMTIRT,2024-12-24,2024-12-24 17:08:23.601000+03:30,1735047503601,111060.0,116210.0,105250.0,10960.0
GMTUSDT,2024-12-24,2024-12-24 17:08:23.009000+03:30,1735047503009,0.139,0.19,0.105,0.085
GMXIRT,2024-12-24,2024-12-24 17:08:23.735000+03:30,1735047503735,23671900.0,28008300.0,20000000.0,8008300.0
GMXUSDT,2024-12-24,2024-12-24 17:08:23.269000+03:30,1735047503269,29.77,44.13,15.0,29.130000000000003
GRTIRT,2024-12-24,2024-12-24 17:08:23.684000+03:30,1735047503684,180820.0,189890.0,164280.0,25610.0
GRTUSDT,2024-12-24,2024-12-24 17:08:23.080000+03:30,1735047503080,0.23,0.25,0.19918,0.050820000000000004
GUSDT,2024-12-24,2024-12-24 17:08:23.212000+03:30,1735047503212,0.03211,0.03607,0.018,0.01807
HBARIRT,2024-12-24,2024-12-24 17:08:23.629000+03:30,1735047503629,252000.0,256950.0,245500.0,11450.0
HBARUSDT,2024-12-24,2024-12-24 17:08:23.047000+03:30,1735047503047,0.31682,0.33035,0.30406,0.02628999999999998
HMSTRIRT,2024-12-24,2024-12-24 17:08:22.991000+03:30,1735047502991,2491.0,2544.0,2415.0,129.0
HMSTRUSDT,2024-12-24,2024-12-24 17:08:23.256000+03:30,1735047503256,0.0031597,0.00335,0.003,0.00035000000000000005
HOTIRT,2024-12-24,2024-12-24 17:08:23.743000+03:30,1735047503743,2050.0,2190.0,1931.0,259.0
HOTUSDT,2024-12-24,2024-12-24 17:08:23.275000+03:30,1735047503275,0.002554,0.003353,0.0016,0.001753
IMXIRT,2024-12-24,2024-12-24 17:08:23.718000+03:30,1735047503718,1158600.0,1350000.0,1034220.0,315780.0
IMXUSDT,2024-12-24,2024-12-24 17:08:23.130000+03:30,1735047503130,1.48,1.77,1.142,0.6280000000000001
JASMYIRT,2024-12-24,2024-12-24 17:08:23.855000+03:30,1735047503855,28920.0,29990.0,27320.0,2670.0
JASMYUSDT,2024-12-24,2024-12-24 17:08:23.228000+03:30,1735047503228,0.036052,0.042,0.0305,0.011500000000000003
JSTIRT,2024-12-24,2024-12-24 17:08:23.706000+03:30,1735047503706,31660.0,34200.0,28300.0,5900.0
JSTUSDT,2024-12-24,2024-12-24 17:08:23.254000+03:30,1735047503254,0.04001,0.048,0.02,0.028
LDOIRT,2024-12-24,2024-12-24 17:08:23.558000+03:30,1735047503558,1453800.0,1483070.0,1387580.0,95490.0
LDOUSDT,2024-12-24,2024-12-24 17:08:23.143000+03:30,1735047503143,1.84,1.995,1.631,0.3640000000000001
LINKIRT,2024-12-24,2024-12-24 17:08:23.586000+03:30,1735047503586,19303240.0,19588880.0,18700200.0,888680.0
LINKUSDT,2024-12-24,2024-12-24 17:08:22.974000+03:30,1735047502974,24.476,25.106,23.234,1.8719999999999999
LPTIRT,2024-12-24,2024-12-24 17:08:23.546000+03:30,1735047503546,15050070.0,15800000.0,13238920.0,2561080.0
LPTUSDT,2024-12-24,2024-12-24 17:08:23.136000+03:30,1735047503136,19.35,21.33,14.51,6.8199999999999985
LRCIRT,2024-12-24,2024-12-24 17:08:23.639000+03:30,1735047503639,174460.0,207500.0,140680.0,66820.0
LRCUSDT,2024-12-24,2024-12-24 17:08:23.069000+03:30,1735047503069,0.2166,0.3,0.1406,0.1594
LTCIRT,2024-12-24,2024-12-24 17:08:23.569000+03:30,1735047503569,85600000.0,87555000.0,82000000.0,5555000.0
LTCUSDT,2024-12-24,2024-12-24 17:08:23+03:30,1735047503000,108.56,112.85,102.5,10.349999999999994
MAGICIRT,2024-12-24,2024-12-24 17:08:23.721000+03:30,1735047503721,362480.0,378790.0,321600.0,57190.0
MAGICUSDT,2024-12-24,2024-12-24 17:08:23.258000+03:30,1735047503258,0.4598,0.58,0.4,0.17999999999999994
MAJORIRT,2024-12-24,2024-12-24 17:08:23.778000+03:30,1735047503778,493700.0,499080.0,483000.0,16080.0
MAJORUSDT,2024-12-24,2024-12-24 17:08:23.166000+03:30,1735047503166,0.622614,0.652,0.593838,0.05816200000000005
MANAIRT,2024-12-24,2024-12-24 17:08:23.528000+03:30,1735047503528,421000.0,454900.0,380000.0,74900.0
MANAUSDT,2024-12-24,2024-12-24 17:08:23.104000+03:30,1735047503104,0.532,0.5906,0.44,0.1506
MASKIRT,2024-12-24,2024-12-24 17:08:23.624000+03:30,1735047503624,2508500.0,2658830.0,2325000.0,333830.0
MASKUSDT,2024-12-24,2024-12-24 17:08:23.055000+03:30,1735047503055,3.165,3.5,2.666,0.8340000000000001
MDTIRT,2024-12-24,2024-12-24 17:08:23.809000+03:30,1735047503809,48550.0,50500.0,46420.0,4080.0
MDTUSDT,2024-12-24,2024-12-24 17:08:23.191000+03:30,1735047503191,0.06101,0.0709,0.045,0.025900000000000006
MEMEIRT,2024-12-24,2024-12-24 17:08:23.800000+03:30,1735047503800,8680.0,9030.0,8110.0,920.0
MEMEUSDT,2024-12-24,2024-12-24 17:08:23.185000+03:30,1735047503185,0.01099,0.01279,0.0095,0.0032899999999999995
MKRIRT,2024-12-24,2024-12-24 17:08:23.588000+03:30,1735047503588,1290000000.0,1400000000.0,1180000000.0,220000000.0
MKRUSDT,2024-12-24,2024-12-24 17:08:22.995000+03:30,1735047502995,1640.0,1898.0,1432.64,465.3599999999999
MOVEIRT,2024-12-24,2024-12-24 17:08:23.828000+03:30,1735047503828,665000.0,693250.0,645000.0,48250.0
MOVEUSDT,2024-12-24,2024-12-24 17:08:23.213000+03:30,1735047503213,0.8374,1.1,0.6666,0.4334000000000001
NEARIRT,2024-12-24,2024-12-24 17:08:23.700000+03:30,1735047503700,4419880.0,4619500.0,4222860.0,396640.0
NEARUSDT,2024-12-24,2024-12-24 17:08:23.096000+03:30,1735047503096,5.564,5.83,5.05,0.7800000000000002
NMRIRT,2024-12-24,2024-12-24 17:08:23.642000+03:30,1735047503642,13025030.0,15990000.0,10625890.0,5364110.0
NMRUSDT,2024-12-24,2024-12-24 17:08:23.063000+03:30,1735047503063,16.5,22.94,12.33,10.610000000000001
NOTIRT,2024-12-24,2024-12-24 17:08:23.808000+03:30,1735047503808,5368.0,5456.0,5298.0,158.0
NOTUSDT,2024-12-24,2024-12-24 17:08:23.197000+03:30,1735047503197,0.00678,0.00697,0.006531,0.0004389999999999993
OMGIRT,2024-12-24,2024-12-24 17:08:23.849000+03:30,1735047503849,160270.0,180000.0,10000.0,170000.0
OMGUSDT,2024-12-24,2024-12-24 17:08:23.233000+03:30,1735047503233,0.2774,0.47,0.2279,0.24209999999999998
OMIRT,2024-12-24,2024-12-24 17:08:23.736000+03:30,1735047503736,2955910.0,3050000.0,2810000.0,240000.0
OMUSDT,2024-12-24,2024-12-24 17:08:23.275000+03:30,1735047503275,3.7364,4.2,2.82,1.3800000000000003
ONDOIRT,2024-12-24,2024-12-24 17:08:23.860000+03:30,1735047503860,1303150.0,1355000.0,1275860.0,79140.0
ONDOUSDT,2024-12-24,2024-12-24 17:08:23.227000+03:30,1735047503227,1.6898,1.8637,1.5231,0.3406
ONEIRT,2024-12-24,2024-12-24 17:08:23.598000+03:30,1735047503598,24410.0,25110.0,23490.0,1620.0
ONEUSDT,2024-12-24,2024-12-24 17:08:23.027000+03:30,1735047503027,0.031,0.0333,0.028,0.005300000000000003
PAXGIRT,2024-12-24,2024-12-24 17:08:23.731000+03:30,1735047503731,2073113590.0,2120000000.0,2060605490.0,59394510.0
PAXGUSDT,2024-12-24,2024-12-24 17:08:23.285000+03:30,1735047503285,2625.0,2700.0,2562.0,138.0
PENDLEIRT,2024-12-24,2024-12-24 17:08:23.781000+03:30,1735047503781,4153170.0,4570220.0,3700000.0,870220.0
PENDLEUSDT,2024-12-24,2024-12-24 17:08:23.172000+03:30,1735047503172,5.27,6.3,4.0,2.3
PMNUSDT,2024-12-24,2024-12-24 17:08:23.071000+03:30,1735047503071,0.05787,0.0616,0.053,0.008600000000000003
POLIRT,2024-12-24,2024-12-24 17:08:23.684000+03:30,1735047503684,403200.0,425000.0,389000.0,36000.0
POLUSDT,2024-12-24,2024-12-24 17:08:23.077000+03:30,1735047503077,0.5129,0.549,0.461,0.08800000000000002
QNTIRT,2024-12-24,2024-12-24 17:08:23.557000+03:30,1735047503557,92824850.0,105858200.0,65000000.0,40858200.0
QNTUSDT,2024-12-24,2024-12-24 17:08:23.136000+03:30,1735047503136,115.6,135.4,84.3,51.10000000000001
RDNTIRT,2024-12-24,2024-12-24 17:08:23.864000+03:30,1735047503864,49000.0,54500.0,45000.0,9500.0
RDNTUSDT,2024-12-24,2024-12-24 17:08:23.244000+03:30,1735047503244,0.0622,0.089,0.042,0.04699999999999999
RENDERIRT,2024-12-24,2024-12-24 17:08:23.724000+03:30,1735047503724,6121040.0,6410000.0,5863650.0,546350.0
RENDERUSDT,2024-12-24,2024-12-24 17:08:23.267000+03:30,1735047503267,7.75,8.5,6.82,1.6799999999999997
RSRIRT,2024-12-24,2024-12-24 17:08:23.868000+03:30,1735047503868,10379.0,10760.0,9800.0,960.0
RSRUSDT,2024-12-24,2024-12-24 17:08:23.248000+03:30,1735047503248,0.013108,0.015,0.01071,0.004289999999999999
SAFEIRT,2024-12-24,2024-12-24 17:08:23.790000+03:30,1735047503790,852260.0,930000.0,800000.0,130000.0
SAFEUSDT,2024-12-24,2024-12-24 17:08:23.180000+03:30,1735047503180,1.0639,1.32,0.8,0.52
SANDIRT,2024-12-24,2024-12-24 17:08:23.549000+03:30,1735047503549,481990.0,501290.0,449400.0,51890.0
SANDUSDT,2024-12-24,2024-12-24 17:08:23.120000+03:30,1735047503120,0.6051,0.651,0.5255,0.12550000000000006
SHIBIRT,2024-12-24,2024-12-24 17:08:23.650000+03:30,1735047503650,17860.0,17989.0,17690.0,299.0
SHIBUSDT,2024-12-24,2024-12-24 17:08:23.037000+03:30,1735047503037,0.02268,0.02313,0.02176,0.0013699999999999997
SKLIRT,2024-12-24,2024-12-24 17:08:23.772000+03:30,1735047503772,40570.0,43180.0,36010.0,7170.0
SKLUSDT,2024-12-24,2024-12-24 17:08:23.166000+03:30,1735047503166,0.05045,0.0744,0.03,0.044399999999999995
SLPIRT,2024-12-24,2024-12-24 17:08:23.690000+03:30,1735047503690,3216.0,3299.0,3130.0,169.0
SLPUSDT,2024-12-24,2024-12-24 17:08:23.103000+03:30,1735047503103,0.00405,0.0047,0.0035,0.0012000000000000001
SNTIRT,2024-12-24,2024-12-24 17:08:23.671000+03:30,1735047503671,35280.0,36850.0,33080.0,3770.0
SNTUSDT,2024-12-24,2024-12-24 17:08:23.089000+03:30,1735047503089,0.0449,0.0577,0.03436,0.02334
SNXIRT,2024-12-24,2024-12-24 17:08:23.656000+03:30,1735047503656,1756360.0,2078390.0,1500000.0,578390.0
SNXUSDT,2024-12-24,2024-12-24 17:08:23.072000+03:30,1735047503072,2.225,2.65,1.86,0.7899999999999998
SOLIRT,2024-12-24,2024-12-24 17:08:23.637000+03:30,1735047503637,154463680.0,157000000.0,151360000.0,5640000.0
SOLUSDT,2024-12-24,2024-12-24 17:08:23.040000+03:30,1735047503040,194.752,197.47,188.5,8.969999999999999
SSVIRT,2024-12-24,2024-12-24 17:08:23.822000+03:30,1735047503822,18355200.0,20850000.0,13800050.0,7049950.0
SSVUSDT,2024-12-24,2024-12-24 17:08:23.201000+03:30,1735047503201,23.5,30.01,15.52,14.490000000000002
STORJIRT,2024-12-24,2024-12-24 17:08:23.654000+03:30,1735047503654,404680.0,443750.0,340000.0,103750.0
STORJUSDT,2024-12-24,2024-12-24 17:08:23.078000+03:30,1735047503078,0.5143,0.614,0.3579,0.2561
SUPERIRT,2024-12-24,2024-12-24 17:08:23.867000+03:30,1735047503867,1313820.0,1450000.0,1080000.0,370000.0
SUPERUSDT,2024-12-24,2024-12-24 17:08:23.240000+03:30,1735047503240,1.6706,2.0,1.05,0.95
SUSHIIRT,2024-12-24,2024-12-24 17:08:23.528000+03:30,1735047503528,1209860.0,1286590.0,1160270.0,126320.0
SUSHIUSDT,2024-12-24,2024-12-24 17:08:23.122000+03:30,1735047503122,1.571,1.879,1.357,0.522
TIRT,2024-12-24,2024-12-24 17:08:23.770000+03:30,1735047503770,23200.0,24500.0,22100.0,2400.0
TONIRT,2024-12-24,2024-12-24 17:08:23.753000+03:30,1735047503753,4525010.0,4592000.0,4460090.0,131910.0
TONUSDT,2024-12-24,2024-12-24 17:08:23.151000+03:30,1735047503151,5.738,5.865,5.576,0.2890000000000006
TRBIRT,2024-12-24,2024-12-24 17:08:23.823000+03:30,1735047503823,51421700.0,58792840.0,43000000.0,15792840.0
TRBUSDT,2024-12-24,2024-12-24 17:08:23.209000+03:30,1735047503209,65.18,75.0,51.0,24.0
TRXIRT,2024-12-24,2024-12-24 17:08:23.708000+03:30,1735047503708,201960.0,206430.0,199420.0,7010.0
TRXUSDT,2024-12-24,2024-12-24 17:08:23.059000+03:30,1735047503059,0.25499,0.26046,0.24509,0.015370000000000023
